Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
Mouse_PFC_Female,Diethylstilbestrol,-0.20292653,InputSig,NA,NA,LINCSCP_17328,HA1E,10uM,24h
Mouse_PFC_Female,Adapalene,-0.20292185,InputSig,NA,NA,LINCSCP_92488,HA1E,3.33uM,24h
Mouse_PFC_Female,Alvocidib,-0.20288827,InputSig,NA,NA,LINCSCP_116505,HT29,10uM,24h
Mouse_PFC_Female,639090-55-4,-0.20288194,InputSig,NA,NA,LINCSCP_30946,MCF7,10uM,24h
Mouse_PFC_Female,AC1LUIBL,-0.20272967,InputSig,NA,NA,LINCSCP_26735,HT29,10uM,6h
Mouse_PFC_Female,CHEMBL2355346,-0.2026765,InputSig,NA,NA,LINCSCP_48734,PC3,10uM,24h
Mouse_PFC_Female,ICI 162846,-0.2026654,InputSig,NA,NA,LINCSCP_55677,VCAP,10uM,24h
Mouse_PFC_Female,BRD-K86336638,-0.20264581,InputSig,NA,NA,LINCSCP_29074,HUH7,10uM,6h
Mouse_PFC_Female,Tafamidis,-0.20257753,InputSig,NA,NA,LINCSCP_72270,A375,0.37uM,24h
Mouse_PFC_Female,Doxazosin,-0.20256116,InputSig,NA,NA,LINCSCP_156100,PC3,0.37uM,24h
Mouse_PFC_Female,MLS001116217,-0.20251407,InputSig,NA,NA,LINCSCP_6044,A549,10uM,6h
Mouse_PFC_Female,CHEMBL2359288,-0.20250766,InputSig,NA,NA,LINCSCP_62939,VCAP,5uM,24h
Mouse_PFC_Female,936890-98-1,-0.20247734,InputSig,NA,NA,LINCSCP_113403,HME1,10uM,3h
Mouse_PFC_Female,ON-01910,-0.20239676,InputSig,NA,NA,LINCSCP_32329,MCF7,10uM,6h
Mouse_PFC_Female,Miglitol,-0.20225552,InputSig,NA,NA,LINCSCP_239230,MCF7,10uM,6h
Mouse_PFC_Female,citiolone,-0.20216437,InputSig,NA,NA,LINCSCP_138426,MCF7,10uM,24h
Mouse_PFC_Female,Bendamustine HCl,-0.20213903,InputSig,NA,NA,LINCSCP_101688,HELA,3.33uM,24h
Mouse_PFC_Female,Linezolid,-0.20210011,InputSig,NA,NA,LINCSCP_77358,A375,0.04uM,24h
Mouse_PFC_Female,STK661558,-0.20206517,InputSig,NA,NA,LINCSCP_22008,HEPG2,10uM,6h
Mouse_PFC_Female,Leflunomide,-0.20206484,InputSig,NA,NA,LINCSCP_97842,HA1E,1.11uM,24h
Mouse_PFC_Female,NCGC00016774-01,-0.20195281,InputSig,NA,NA,LINCSCP_2504,A375,10uM,6h
Mouse_PFC_Female,"1,4-Chrysenequinone",-0.20186657,InputSig,NA,NA,LINCSCP_34576,MCF7,10uM,6h
Mouse_PFC_Female,BRD-K74659851,-0.20186207,InputSig,NA,NA,LINCSCP_309799,VCAP,10uM,24h
Mouse_PFC_Female,Puromycin Hydrochloride,-0.20183216,InputSig,NA,NA,LINCSCP_27039,HT29,10uM,6h
Mouse_PFC_Female,AC1O9X68,-0.20171531,InputSig,NA,NA,LINCSCP_11060,ASC,10uM,24h
Mouse_PFC_Female,Nitazoxanide,-0.20171398,InputSig,NA,NA,LINCSCP_46181,PC3,10uM,6h
Mouse_PFC_Female,Amodiaquine,-0.20169734,InputSig,NA,NA,LINCSCP_169003,YAPC,3.33uM,24h
Mouse_PFC_Female,LY255283,-0.20169639,InputSig,NA,NA,LINCSCP_11346,ASC,10uM,24h
Mouse_PFC_Female,MRE-269,-0.20164756,InputSig,NA,NA,LINCSCP_24128,HL60,10uM,24h
Mouse_PFC_Female,BRD-K83507699,-0.20163,InputSig,NA,NA,LINCSCP_48212,PC3,5uM,24h
Mouse_PFC_Female,MLN-0128,-0.20162868,InputSig,NA,NA,LINCSCP_112148,HEPG2,0.37uM,24h
Mouse_PFC_Female,BAS 01052444,-0.20160108,InputSig,NA,NA,LINCSCP_283757,SKB,10uM,24h
Mouse_PFC_Female,N-(3-Acetamidophenyl)-3-chlorobenzamide,-0.20159824,InputSig,NA,NA,LINCSCP_219934,HEPG2,10uM,6h
Mouse_PFC_Female,BRD-K42677417,-0.20158154,InputSig,NA,NA,LINCSCP_63493,VCAP,5uM,24h
Mouse_PFC_Female,SCHEMBL17783967,-0.20156104,InputSig,NA,NA,LINCSCP_48698,PC3,10uM,6h
Mouse_PFC_Female,BRD-K33504592,-0.2015225,InputSig,NA,NA,LINCSCP_60969,VCAP,5uM,6h
Mouse_PFC_Female,CHEMBL3188326,-0.2015161,InputSig,NA,NA,LINCSCP_58633,VCAP,10uM,24h
Mouse_PFC_Female,Flecainide,-0.20150974,InputSig,NA,NA,LINCSCP_90934,HA1E,1.11uM,24h
Mouse_PFC_Female,Methixene,-0.20149112,InputSig,NA,NA,LINCSCP_419,A375,10uM,6h
Mouse_PFC_Female,Cholrphenethazine,-0.20148564,InputSig,NA,NA,LINCSCP_43362,NPC,10uM,6h
Mouse_PFC_Female,Dihydroouabain,-0.20144028,InputSig,NA,NA,LINCSCP_64841,VCAP,10uM,24h
Mouse_PFC_Female,Loratadine,-0.20140664,InputSig,NA,NA,LINCSCP_108443,HELA,10uM,24h
Mouse_PFC_Female,Avrainvillamide Analog 3,-0.20132693,InputSig,NA,NA,LINCSCP_38495,MCF7,0.37uM,24h
Mouse_PFC_Female,AT-7519,-0.20116306,InputSig,NA,NA,LINCSCP_116717,HT29,1.11uM,24h
Mouse_PFC_Female,Rivafurazon,-0.20114728,InputSig,NA,NA,LINCSCP_25302,HT29,10uM,24h
Mouse_PFC_Female,CHEMBL1573436,-0.20114556,InputSig,NA,NA,LINCSCP_45875,PC3,10uM,24h
Mouse_PFC_Female,Cytochalasin B,-0.20110948,InputSig,NA,NA,LINCSCP_25059,HT115,10uM,6h
Mouse_PFC_Female,Idarubicin,-0.2009579,InputSig,NA,NA,LINCSCP_31771,MCF7,10uM,24h
Mouse_PFC_Female,1135243-19-4,-0.20091968,InputSig,NA,NA,LINCSCP_1588,A375,10uM,6h
Mouse_PFC_Female,VU0365117-1,-0.20085246,InputSig,NA,NA,LINCSCP_26127,HT29,10uM,6h
Mouse_PFC_Female,Enoxacin,-0.20082357,InputSig,NA,NA,LINCSCP_79486,A375,0.04uM,24h
Mouse_PFC_Female,Piracetam,-0.20079514,InputSig,NA,NA,LINCSCP_154577,PC3,0.04uM,24h
Mouse_PFC_Female,KS-1136,-0.20075861,InputSig,NA,NA,LINCSCP_32830,MCF7,10uM,24h
Mouse_PFC_Female,N-(4-Chlorophenyl)-4-[hydroxy(diphenyl)methyl]piperidine-1-carbothioamide,-0.20070334,InputSig,NA,NA,LINCSCP_292623,VCAP,10uM,6h
Mouse_PFC_Female,CHEMBL1593913,-0.20067383,InputSig,NA,NA,LINCSCP_22254,HEPG2,10uM,6h
Mouse_PFC_Female,"1-(4-Methoxyphenyl)-n,n-dipropyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine",-0.20066661,InputSig,NA,NA,LINCSCP_29222,JURKAT,0.5uM,6h
Mouse_PFC_Female,Nemonapride,-0.20066421,InputSig,NA,NA,LINCSCP_108315,HELA,0.12uM,24h
Mouse_PFC_Female,Plinabulin,-0.20049421,InputSig,NA,NA,LINCSCP_32779,MCF7,10uM,6h
Mouse_PFC_Female,CHEMBL1269897,-0.20045322,InputSig,NA,NA,LINCSCP_15906,HA1E,10uM,6h
Mouse_PFC_Female,Taselisib,-0.20045261,InputSig,NA,NA,LINCSCP_107596,HELA,0.12uM,24h
Mouse_PFC_Female,CHEMBL2138962,-0.20033695,InputSig,NA,NA,LINCSCP_48814,PC3,10uM,24h
Mouse_PFC_Female,CHEMBL3347630,-0.20030569,InputSig,NA,NA,LINCSCP_88808,HA1E,10uM,24h
Mouse_PFC_Female,Ciclopirox,-0.20021918,InputSig,NA,NA,LINCSCP_47615,PC3,10uM,24h
Mouse_PFC_Female,Hexachlorophene,-0.20018747,InputSig,NA,NA,LINCSCP_110389,HELA,10uM,24h
Mouse_PFC_Female,MW-STK33-100,-0.20017534,InputSig,NA,NA,LINCSCP_288169,THP1,1uM,24h
Mouse_PFC_Female,BRD-K55437057,-0.2001529,InputSig,NA,NA,LINCSCP_63389,VCAP,5uM,24h
Mouse_PFC_Female,HMS1476K01,-0.20001772,InputSig,NA,NA,LINCSCP_46449,PC3,10uM,24h
Mouse_PFC_Female,AZD1152,-0.20000791,InputSig,NA,NA,LINCSCP_137065,MCF7,3.33uM,24h
